Eng,Chi
Steve Hui (Nerve),Steve Hui (Nerve)
Bird’s Opening II (2014),Bird’s Opening II (2014)
David Lang,David Lang
Press Release (1992),Press Release (1992)
Julia Wolfe,Julia Wolfe
Early That Summer (1993),Early That Summer (1993)
Chong Kee Yong,Chong Kee Yong
Music for JIMI (2013),Music for JIMI (2013)
Industry (1992),Industry (1992)
Cheating,Cheating
Lying,Lying
Stealing (1993),Stealing (1993)
Li Jing,Li Jing
Die Nacht,Die Nacht
Song to the Moon,Song to the Moon
Agitata da due venti,Agitata da due venti
Ecco respire appena,Ecco respire appena
"Overture to ""Candide"" (arr. Walter Beeler)","Overture to ""Candide"" (arr. Walter Beeler)"
Johann S. Bach,Johann S. Bach
Jan van der Roost,Jan van der Roost
Rikudim,Rikudim
Folk Dances,Folk Dances
Tuba Tiger Rag (arr. Luther Henderson),Tuba Tiger Rag (arr. Luther Henderson)
Op 110a,作品 110a
Op 125,作品 125
Yin Yuwen,印玉文
Variations on Sin Shui Ling (Orchestra,變體新水令 (合奏
Arr. Huang Xiaofei),黃曉飛編)
Song of a Promising Future (Orchestra,光明行 (合奏
Meditation during Confinement in Sickness (Erhu and Orchestra,病中吟 (二胡與樂隊
Moonlit Night (Erhu and Orchestra,月夜 (二胡與樂隊
Red Decorations in Candle Lights (Erhu and Orchestra,燭影搖紅 (二胡與樂隊
Arr. Gu Guanren),顧冠仁編)
A Song in Depression (Erhu Solo,苦悶之謳 (二胡獨奏
Accompaniment by Su Hanxing),蘇漢興配伴奏)
Meditation in Retirement (Erhu,閑居吟 (二胡
Zhongruan Trio,中阮三重奏
Arr. Yang Chunlin),楊春林編)
Singing and Dancing (Pipa and Orchestra,歌舞引 (琵琶與樂隊
Arr. Yeo Puay-hian),楊培賢編)
Progress March (Pipa and Orchestra,改進操 (琵琶與樂隊
The Sound of the Void (Pipa Solo,虛籟 (琵琶獨奏
馬飛雲,馬飛雲
江文也,江文也
漁翁樂,漁翁樂
西湖春曉,西湖春曉
墾春泥,墾春泥
清流,清流
春天裡,春天裡
長城謠,長城謠
夏飛雲教授,夏飛雲教授
郭健明,郭健明
劉捷,劉捷
左翼偉,左翼偉
胡靜慮,胡靜慮
戴盛華,戴盛華
閰晉龍,閻晉龍
慶典序曲 (合奏),慶典序曲 (合奏)
東海漁歌 (合奏),東海漁歌 (合奏)
飛天 (合奏),飛天 (合奏)
十面埋伏 (合奏),十面埋伏 (合奏)
二泉映月 (二胡與薩克斯管),二泉映月 (二胡與薩克斯管)
新翻羽調綠腰 (琵琶與樂隊),新翻羽調綠腰 (琵琶與樂隊)
夜深沉 (京胡與樂隊),夜深沉 (京胡與樂隊)
Gloria Sheung,商玥怡
鍾曉瑩,鍾曉瑩
楊帆,楊帆
區雋樂,區雋樂
黃偉文,黃偉文
Piano trio in C KV. 548,為鋼琴
,小提琴及大提琴編寫的C大調鋼琴三重奏
Fauré,佛偳
Shostakovich,蕭斯塔可維奇
Five pieces for 2 violins and piano,五首雙小提琴與鋼琴小品
Piazzolla,皮耶佐拉
Spring in Buenos Aires (Piano trio),布宜諾斯艾利斯的春天
Simon Over,西門奧法
Sally Beamish,畢蜜希
Reckless,Reckless
Symphony No.7,第七交響曲
Huang Mengla,黃蒙拉
Xue Yingjia,薜穎佳
"""Spring""",《春天》
Liszt,李斯持
Piano Sonata in B minor,B小調鋼琴奏鳴曲
Chan Ka Man Cheryl,Chan Ka Man Cheryl
Zhu Zi Ming Christopher,Zhu Zi Ming Christopher
Tam Wai Lung Alan,Tam Wai Lung Alan
Sun Xijun Rainbow,Sun Xijun Rainbow
Yu Wai Yin Rex,Yu Wai Yin Rex
Sin Chor Kiu Dorothy,Sin Chor Kiu Dorothy
Chan Kin Sing Kinson,Chan Kin Sing Kinson
Yeung Shing Yau Tommy,Yeung Shing Yau Tommy
Wong Pak Wai Rudy,Wong Pak Wai Rudy
Law Wai Lok Rossano,Law Wai Lok Rossano
Tang Tin Pui Howard,Tang Tin Pui Howard
Chan Sin Vincci,Chan Sin Vincci
Chua Alvin,Chua Alvin
Tam Chun Him Charles,Tam Chun Him Charles
Alan Harniess,Alan Harniess
Three Episodes (Brass Quintet),Three Episodes (Brass Quintet)
James Curnow,James Curnow
Johannes Brahams,Johannes Brahams
Vier Erneste Gesage,Vier Erneste Gesage
opus 121,opus 121
Ecce Sacerdos (Arr. Edward Hoffman),Ecce Sacerdos (Arr. Edward Hoffman)
Rachel Jiemin Zhang,張潔敏
Niu Niu,牛牛
Mazeppa,《馬采巴》
The Queen of Spades,《黑桃皇后》
Si lian (Longing,《思戀》(民歌
Folk Song,盧厚敏編)
arr. Lo Hau-man),
Four Seasons of our Country,《祖國四季》
A Wonder of Naxi,《納西一奇》
Evelyn Chang,Evelyn Chang
Leonid Desyatnikov,Leonid Desyatnikov
Credit Titles,Credit Titles
譚聰,譚聰
Ferdinand Carulli,Ferdinand Carulli
Rondo in D,Rondo in D
Lotus Eater,Lotus Eater
Dredlocked,Dredlocked
Bantu,Bantu
Maximo Diego Pujo,Maximo Diego Pujo
Candombe de los Buenos Tiempos,Candombe de los Buenos Tiempos
Alguna calle gris,Alguna calle gris
Labyrinth Lacrimosa (world premiere),凝淚迷宮 (世界首演)
Yip Sau Man,葉秀雯
Child Dream (world premiere),童夢 (世界首演)
Sebastien Vachez,Sebastien Vachez
Adeus for cello & guitar quartet,Adeus for cello & guitar quartet
Tunis Tunisie for 4 guitars,Tunis Tunisie for 4 guitars
鄭詠欣,鄭詠欣
廖欣洳,廖欣洳
馮麗琳,馮麗琳
L. Brouwer,布勞威爾
Per-Olov Kindgren,金德格林
Distant Love,遙遠的愛
J. K. Mertz,梅爾茲
D. Reis,雷斯
D. Scarlatti,斯卡拉蒂
Sonata L. 483,奏鳴曲 L. 483
H. Villa Lobos,維拉—羅伯斯
A. York,約克
Sherry's Waltz & Spider Dance,雪妮的華爾茲和蜘蛛舞
"""Legend of Phoenix"" Symphonic Poem (World Premiere)",《鳯凰傳奇》交響詩 (世界首演)
Alexander Borodin,亞歷山大．鮑羅丁
Polovetsian Dances,玻利維亞人之舞
Aram Khachaturian,阿拉姆．哈恰圖良
Sabre Dance,馬刀舞曲
"""Pathetique"" Symphony (3rd movement)",悲愴交響樂 (第三樂章)
Konstantin Lifschitz,列夫席茲
Jean-Philippe Merckaert,尚—菲臘．麥格知
F. Couperin,庫普蘭
J. Jongen,戎岡
Menuet-Scherzo,小步舞曲－詼諧曲
Prelude to the Afternoon of a Faun (Transcribed by Merckaert),牧神的午後前奏曲 (麥格知改編)
M. Dupré,杜普雷
Prelude and Fugue in G minor,G小調前奏曲與賦格曲
Gulf Breezes,Gulf Breezes
Amazing Grace (arr. by Frank Tichell),Amazing Grace (arr. by Frank Tichell)
Rondo for Solo and Wind Band (arr. by Andy Clark),Rondo for Solo and Wind Band (arr. by Andy Clark)
Mark Camphouse,Mark Camphouse
A Movement for Rosa,A Movement for Rosa
Pak-Hin Yip,Pak-Hin Yip
Chun-Hei Chen,Chun-Hei Chen
Hiu-Tung Yip,Hiu-Tung Yip
Jason Tam,Jason Tam
Tin-Cheuk Chan,Tin-Cheuk Chan
Yuen-Yi Chan,Yuen-Yi Chan
Justin Leung,Justin Leung
Hob XVI,Hob XVI
KV 311 (I. Allegro con spirito),KV 311 (I. Allegro con spirito)
Sonata in C minor ”Pathetique”,Sonata in C minor ”Pathetique”
Sonata in G Major,Sonata in G Major
"Sonata in C# minor ""Moonlight""","Sonata in C# minor ""Moonlight"""
11,11
12),12)
Preludes,Preludes
Book II (VI. Dans le style et le Mouvemnt d’un Cake-Walk),Book II (VI. Dans le style et le Mouvemnt d’un Cake-Walk)
Shui Cao Wu,Shui Cao Wu
FP 119,
《邊寨之夜》,《邊寨之夜》
《大浪淘沙》,《大浪淘沙》
《月下》,《月下》
《情滿四合院》,《情滿四合院》
《江南風韻》,《江南風韻》
《繡荷包》,《繡荷包》
《瀛洲新韻》,《瀛洲新韻》
《行街》,《行街》
Chan Pik-sum,陳壁沁
Kwok ka-ying,郭嘉瑩
得勝令 (合奏,得勝令 (合奏
李助炘編配),李助炘編配)
李助炘^李助炘,李助炘^李助炘
琴詩 (高胡與樂隊),琴詩 (高胡與樂隊)
王粵生^李助炘,王粵生^李助炘
絲絲淚,絲絲淚
三曡愁 (椰胡與樂隊,三曡愁 (椰胡與樂隊
流雲 (揚琴與樂隊,流雲 (揚琴與樂隊
李助炘配器),李助炘配器)
李助炘,李助炘
歡歌一曲爽心頭 (喉管與樂隊),歡歌一曲爽心頭 (喉管與樂隊)
漢宮秋月 (高胡獨奏,漢宮秋月 (高胡獨奏
李助炘編曲),李助炘編曲)
蔭華山上鳳凰台 (二胡,蔭華山上鳳凰台 (二胡
竹提琴獨奏,竹提琴獨奏
李助炘編配,李助炘編配
余樂夫改編),余樂夫改編)
旱天雷 (高胡齊奏,旱天雷 (高胡齊奏
劉天一,劉天一
花市迎春 (高胡齊奏,花市迎春 (高胡齊奏
妝台秋思 (高胡,妝台秋思 (高胡
椰胡,椰胡
鋼琴四重奏,鋼琴四重奏
工尺合仕上 (粵樂小合奏),工尺合仕上 (粵樂小合奏)
Terry Chan,陳石輝
Jonathan Yeung,楊珈灝
The Marriage of Figaro Overture,費加羅的婚禮序曲
James Curnow,古諾斯
Akito Matsuda,松田彬人
Dance of Crescent,三日月之舞
Philip Sparke,史柏克
A Huntingdon Celebration,亨廷登慶典
James Swearingen,史威靈根
Forever Shining,永恆之光
Naoya Wada,和田直也
As Spring Arrives,如春日來臨
Gordon Yip,葉乃堅
Yap Man Shan,葉敏珊
Divertimenti in Bb Major,Divertimenti in Bb Major
Ludwig Thuille,Ludwig Thuille
Sextet,Sextet
Catherine Tse,謝競恩
Johnny Chan,陳亦俊
Arthur Mak,麥譯丰
Oscar Rasbach,Oscar Rasbach
Trees,樹
Ave Maria,聖母瑪利亞
Shenandoah (American Folk Song),Shenandoah (American Folk Song)
銀色的月光下 (新疆塔塔爾民歌,銀色的月光下 (新疆塔塔爾民歌
改編,改編
秋夕,秋夕
Cecil Leong,梁思豪
Alistair Leong,梁俊仁
Vivien Leong,梁慧文
Adrian Walter,華道賢教授
Sharon Choa,蔡敏德博士
Paraphrase de concert sur Rigoletto,弄臣模擬曲
The Ride of the Valkyries,女武神的飛行
Anvil Chorus,鐵鉆合唱
Da-Kai-Men,大開門
Collated by Lo Wai-leung),盧偉良整理)
Ancient tune),古曲)
Ancient tune,古曲
collated by Lo Wai-leung),盧偉良整理)
Donkey Grazing (Guanzi and Chinese Wind-and-Percussion,放驢(管子與吹打樂
Folk Tune of Hebei Yang Yuanheng,河北民間樂曲
Collated by Hu Zhihou),楊元亨傳譜
,胡志厚整理)
Huang Anlun,黃安倫
2 and 3,二
Suona and Piano),三樂章
Arranged by Li Ka-wah,河北民間樂曲
Collated by Ma Man-kei),李定華編曲
,馬文麒整理)
Suona and Chinese Music Ensemble,馬文麒編曲)
Arranged by Ma Man-kei),
Li Churen,李楚人
Ho Chee Kong,何志光
Empyrean Lights (World Premiere),《霄上之光》 (全球首演)
Beethoven ^Ludwig van Beethoven,貝多芬^Ludwig van Beethoven
Zeng Baoxin,曾宝心
Tung Tsz-chin,董芷菁
Autumn Yearning by the Dresser (Zheng & Bass Bamboo Dizi Duet,妝台秋思 (古箏與低音大笛合奏
Ancient Melody,古曲
Yan Dao-yuan,演道遠
A Joyful Song of Northern Henan (Sanxian Solo),豫北歡歌 (三弦獨奏)
Wu Yu-xia,吳玉霞
Wind in the Willows (Pipa Solo),風戲柳 (琵琶獨奏)
Majestic (Zheng Solo),華麗 (古箏獨奏)
Overlooking the Qin River (Zheng Solo),望秦川 (中阮獨奏)
Fisherman’s Song (Zheng & Erhu Duet,漁舟唱晚 (古箏與二胡二重奏
Arr. Cao Zheng & Zhu Yu-zhi),曹正
,朱郁之改編)
Riccardo Tamai,Riccardo Tamai
Francisco Tárrega,Francisco Tárrega
Preludio fuga and allegro BWV 998,Preludio fuga and allegro BWV 998
Joaquín Rodrigo,Joaquín Rodrigo
Zapateado),Zapateado)
Clara Tsang Fung,曾鳳
Lui Ming Fai,雷明輝
Dr. Zhang Jiao,張佼博士
Sonata for Cello and Piano in D minor,D小調大提琴奏鳴曲
Cheung Kai Ming,Cheung Kai Ming
My Spirit Sang All Day,我靈無時無刻歌頌祢
There is Sweet Music,天籟之音
Orlando di Lasso,拉素
Conditor alme siderum,黑夜星星的創造者
Antoine Busnois,布斯諾瓦
Gaude,歡欣的聖母
caelestis domina,
Josquin des Prez,德普利
Benedicta es,感謝聖母
caelorum Regina,
Nico Muhly,尼高．穆利
Moondrunk,
The Alphabet),
Jaakko Mäntyjärvi,雅各．曼提亞爾維
The Tide Rises,潮起
The Tide Falls,潮落
Mason Bates,梅森．貝茨
Observer in the Magellanic Cloud,麥哲倫星雲中的守望者
Stephen Paulus,史提芬．保盧斯
Late Spring,春暮
All Night,夜長)
Illusions),
We Shall Walk through the Valley in Peace (Trad. Spiritual,我們以平安的心走過幽谷 (傳統靈歌
Arr. Joseph Jennings),贊寧斯編曲)
Ride the Chariot (Trad. Spiritual,跨上馬車 (傳統靈歌
Arr. Hogan),賀根編曲)
Surrealistic Reflections (World premiere),離地的倒影 (世界首演)
Cuban Overture,Cuban Overture
P. Geiss,P. Geiss
Klezmer Salsa,Klezmer Salsa
Carmen Suite (arr. F. Leone),Carmen Suite (arr. F. Leone)
Six Patrick (Traditional,Six Patrick (Traditional
arr. Philippe Geiss),arr. Philippe Geiss)
Erik T. Tawastatjerna,艾瑞克塔瓦沙納
Rong Qin,秦蓉
A. Glazunov,A. Glazunov
Voices of Spring,Voices of Spring
E. Lecuona,E. Lecuona
G. Boulanger,G. Boulanger
Avant de mourir Serenade(My Prayer),Avant de mourir Serenade(My Prayer)
春江花月夜 (古曲),春江花月夜 (古曲)
烏斯滿江^烏斯滿江,烏斯滿江^烏斯滿江
天山的春天,天山的春天
Natalia Tokar,納塔利亞．托卡
2 Poème,兩首音詩
Op.69,作品六十九
Poème tragique,悲愴之詩
3 Morceaux,三首小品
Sonata no.5,升F大調第五鋼琴奏鳴曲
Prelude and Nocturne for left hand,給左手的前奏曲與夜曲
,作品十一
,作品二及作品八
Romance and Etude transcribed for cello,大提琴與鋼琴浪漫曲及練習曲
Jonathan Yuan,袁士遵
Pui Ying Wong,黃沛盈
Praeludium and Allegro,Praeludium and Allegro
Joseph Achron,Joseph Achron
Hebrew Melody,Hebrew Melody
Violin Concerto in G minor,Violin Concerto in G minor
Violin Concerto in E Minor,Violin Concerto in E Minor
Twinkle Twinkle Little Star (Folk Song),Twinkle Twinkle Little Star (Folk Song)
London Bridge (Folk Song),London Bridge (Folk Song)
Old MacDonalds (Folk Song),Old MacDonalds (Folk Song)
Li'l Liza Jane (American Folk Song),Li'l Liza Jane (American Folk Song)
Christine Myers,Christine Myers
Allegro for two violins,Allegro for two violins
Seitz,Seitz
Ch.Dancla,Ch.Dancla
I. Pleyel,I. Pleyel
K525 (Mov 3 & 4),K525 (Mov 3 & 4)
新春樂,新春樂
耀中,耀中
Chloe Tam,Chloe Tam
Marcus Fung,Marcus Fung
Sharon Chu,Sharon Chu
Edward Lau,Edward Lau
Lucas Kwok,Lucas Kwok
Nathan Tsang,Nathan Tsang
Kitty Lee,Kitty Lee
Lorraine Chan,Lorraine Chan
Bess Pang,Bess Pang
Zi Jun Li,Zi Jun Li
Lssac Tse,Lssac Tse
Holger Wong,Holger Wong
Samantha Rim,Samantha Rim
Alex Lee,Alex Lee
Lynn Tokoyoda,Lynn Tokoyoda
Orianne Founier,Orianne Founier
Ho Hin Chan,Ho Hin Chan
Gavotte in D,Gavotte in D
Louis de Caix d'Hervelois,Louis de Caix d'Hervelois
La Marche du Czar,La Marche du Czar
Marche Militaire,Marche Militaire
ruft uns die Stimme BWV140,ruft uns die Stimme BWV140
C. Schumann,C. Schumann
Gypsy Air,Gypsy Air
Havaniese,Havaniese
Jean Dubé,杜比
Chapelle de Guillaume Tell,巡禮之年《瑞士》之威廉教堂
Les cloches de Genève,巡禮之年《瑞士》之日內瓦之鐘
Sonnet 47 del Petrarca,巡禮之年《義大利》之彼特拉克十四行詩第四十七首
La lugubre gondola No.2,葬禮貢多拉第二號
Bagatelle sans tonalité,無調性小品
3 Transcriptions GOUNOD,三首改編曲
WAGNER & BELLINI,
Après une lecture de Dante,但丁奏鳴曲
Li Qin,李勤
Let Us Toast,讓我們舉杯
I Love You,我愛你
Snow in the Northern Border,塞北的雪
Zhu Jiaqi,朱嘉琪
Loving Girls Washing Clothes in the River( Gelaozu Folk Song,情姐下河洗衣裳(仡佬族民歌
Arr. by Chen Guoqun),陳國權編合唱)
Arr. by Hu Wanpeng),胡萬鵬編合唱)
Drunken Old Man,老酒三両三
Xu Peidong,徐沛東
Like a Snowflake I Come,我像雪花天上來
徐孟東,徐孟東
念奴嬌赤壁懷古,念奴嬌赤壁懷古
Zhou Xinquan,周鑫泉
The Joy of Snowflake,雪花的快樂
金巍,金巍
A Married Woman Visiting Parents ( Hebei Folk Song,回娘家 (河北民歌)
Arr. by Jin Wei),
Ru Meng Ling,如夢令
Wang Hesheng,王和聲
Beautiful Night of the Prairie,草原夜色美
Ga’olitai( Kazak Folk Song,嘎哦麗泰(哈薩克族民歌
Arr. by Du Mingxin),杜鳴心編配)
Picking Oranges,採桔
Pheonix Chants,鳳凰吟
The 18th Birthday Party,在十八歲生日晚會上
Andrea Mak,Andrea Mak
Coco Lam,Coco Lam
Elsie Kerr,Elsie Kerr
Jade Ki,Jade Ki
Daisy Law,Daisy Law
Charlotte Lam,Charlotte Lam
Rachel Ng,Rachel Ng
Mona Wong,Mona Wong
Deborah Kwong,Deborah Kwong
Gina Ng,Gina Ng
Katherine Chan,Katherine Chan
Cloris Chin,Cloris Chin
Mimi Hon,Mimi Hon
Klare Ng,Klare Ng
Cherry Wong,Cherry Wong
Nicole Chiu,Nicole Chiu
Sarah Tsoi,Sarah Tsoi
Melody Chu,Melody Chu
Per la gloria d'adorarvi (For the glory of adoring you),Per la gloria d'adorarvi (For the glory of adoring you)
mia bella (Amarilli,mia bella (Amarilli
my beautiful one),my beautiful one)
Caldera,Caldera
Alma del core (Soul of my heart),Alma del core (Soul of my heart)
Come raggio di sol (As a ray of sunlight),Come raggio di sol (As a ray of sunlight)
crudele (Although,crudele (Although
cruel one),cruel one)
Carissimi,Carissimi
mio core! (Victory,mio core! (Victory
my heart!),my heart!)
De Luca,De Luca
Non posso disperar (I cannot despair),Non posso disperar (I cannot despair)
Durante,Durante
fanciulla gentile (Dance,fanciulla gentile (Dance
dance,dance
gentle maiden),gentle maiden)
Vergin,Vergin
tutto amor (Virgin,tutto amor (Virgin
absolute love),absolute love)
Giordani,Giordani
Caro mio ben (My dear beloved one),Caro mio ben (My dear beloved one)
O del mio dolce ardor (O my sweet ardor),O del mio dolce ardor (O my sweet ardor)
Legrenzi,Legrenzi
Che fiero costume (What a cruel habit),Che fiero costume (What a cruel habit)
Lotti,Lotti
Pur dicesti,Pur dicesti
o bocca bella (Indeed you said,o bocca bella (Indeed you said
o beautiful mouth),o beautiful mouth)
Il mio bel foco (My beautiful fire),Il mio bel foco (My beautiful fire)
Lasciatemi morire! (Let me die!),Lasciatemi morire! (Let me die!)
Paisiello,Paisiello
Nel cor più non mi sento (In my heart I no longer feel youthfulness glowing),Nel cor più non mi sento (In my heart I no longer feel youthfulness glowing)
Se tu m'ami,Se tu m'ami
se sospiri (If you love me,se sospiri (If you love me
if you sigh),if you sigh)
Nina (Nina),Nina (Nina)
Le Violette (The Violets),Le Violette (The Violets)
O cessate di piagarmi (Stop wounding me),O cessate di piagarmi (Stop wounding me)
Se Florindo è fedele (If Florindo is faithful),Se Florindo è fedele (If Florindo is faithful)
Stradella,Stradella
Pietà,Pietà
Signore! (Have pity,Signore! (Have pity
Lord!),Lord!)
Torelli,Torelli
Tu lo sai (You know how much I loved you),Tu lo sai (You know how much I loved you)
Jeannette Lee,李欣霖
Shelly Ng,吳宇晴
Hagen Quartet,哈根四重奏
Jörg Widmann,韋特文
K. 581,K五八一
Gianluca Martinenghi,馬田倫基
Enrico Castiglione,卡斯蒂列尼
Roberto Moretti,莫拉堤
He Hui(7 9 & 11 Oct),和慧(7 9 & 11 Oct)
Svetla Vassileva(8 & 10 Oct),華斯莉娃(8 & 10 Oct)
Wei Song(7 8 &11 Oct),魏松(7 8 &11 Oct)
Dai Yuqiang(7 9 & 11 Oct),戴玉強(7 9 & 11 Oct)
Warren Mok(7 10 & 11 Oct),莫華倫(7 10 & 11 Oct)
Sebastian Catana(7 9 & 11 Oct),卡特納(7 9 & 11 Oct)
Davide Damiani(8 & 10 Oct),達米亞尼(8 & 10 Oct)
Freddie Tong(7 9 10 & 11 Oct),唐景端(7 9 10 & 11 Oct)
Zhou Jian Kun(8 Oct),周建坤(8 Oct)
Sammy Chien(7 9 10 & 11 Oct),錢深銘(7 9 10 & 11 Oct)
Yao Zhong Yi(8 Oct),姚中譯(8 Oct)
Lam Kwok Ho,林國浩
Charles Tsang,曾廣釗
Giacomo Puccini,浦契尼
Tosca,托斯卡
Amy Chan,陳寄魂
Alex Chau,周淦淘
la stanchezza m'opprime,la stanchezza m'opprime
P. Mascagni,P. Mascagni
Voi lo sapete,Voi lo sapete
Sequedilla,Sequedilla
Chanson Bohème,Chanson Bohème
Sanctus,Sanctus
P. Tosti,P. Tosti
Deh Vieni no tardar,Deh Vieni no tardar
Un bel dì vedremo,Un bel dì vedremo
A. Dvořák,A. Dvořák
周書紳,周書紳
小妞兒,小妞兒
陳遠,陳遠
吳晉,吳晉
蔡崇力,蔡崇力
南泥灣,南泥灣
彈起我心愛的土琵琶,彈起我心愛的土琵琶
麥新,麥新
大刀進行曲,大刀進行曲
在太行山上,在太行山上
歸不得故鄉,歸不得故鄉
張寒暉,張寒暉
夏之秋,夏之秋
中國不會亡,中國不會亡
石榴花頂上的石榴花,石榴花頂上的石榴花
道路(蘇聯衛國戰爭歌曲),道路(蘇聯衛國戰爭歌曲)
劉詩昆,劉詩昆
潘一鳴,潘一鳴
孫亦林,孫亦林
黃飛立,黃飛立
青年鋼琴協奏曲,青年鋼琴協奏曲
黃河鋼琴協奏曲 (殷承宗,黃河鋼琴協奏曲 (殷承宗
儲望華,儲望華
劉莊,劉莊
盛洪禮創編),盛洪禮創編)
Kung Chi-shing,
,李鎮洲
,龔志成
,趙朗天
,意珩
,朱栢康
,蔡運華
,溫玉茹
,羅曉晴
,宋狄樟*
,崔展鴻
,陳柏達
,黃宇恆
,何珮姍
,楊我華
,李海燕
,梁健朗
,何美蓮
,謝建珠
,蕭子聰
,陳永健
,方褀端
,何純熙
,00 PM )
,小貓
趙朗天,趙朗天
YanYu,掌心的魚
Makoto Matsushima,
Chu Pak-hong,
Shirley Tsoi,
Wan Yuk-yu,
Jasmine Law,
Jasper Sung,
Tsui Chin-hung,
Wilmer Chan,
Bert Wong,
Cindy Ho,
Anthony Yeung,
2015-10-10 ( 8,
tomcatt,
Alain Chiu,
Fish in the Hand,
Jacqueline Li Hau Ling,李巧靈
The Butterfly Dream,蝴蝶夢
Po-Yi Tang,Po-Yi Tang
Vincent Ip,Vincent Ip
El Dia Que Me Quieras,El Dia Que Me Quieras
Ángel Villoldo,Ángel Villoldo
El Choclo,El Choclo
Invierno Porteño,Invierno Porteño
Synthia Ko,Synthia Ko
Chris Cheung,Chris Cheung
Dukas,杜卡斯
The Sorcerer's Apprentice,魔法師的弟子
