Year,Newly constructed id for migration,blank,1=巡迴展,location_en,location_tc,district_en,district_tc,venue_en,venue_tc,New_venue_en,New_venue_tc,site/展區簡稱,exh_venue/展場名稱,media1_en,media1_tc,media2_en,media2_tc,title_en,title_tc,title_combine,subtitle_en,subtitle_tc,start_date (dd/mm/yyyy),end_date (dd/mm/yyyy),Start_Year/首展年份,Start_Month/首展月份,permanent_exh/常設展,organizer_en,organizer_tc,co_organizer_en,co_organizer_tc,curator_en,curator_tc,participant_en,participant_tc,remark_en,remark_tc,count_exh/數量,site_count/展區數量,site_recode,space/活化空間,Media1 Code,Media2 Code,media_code/兩種媒介或以上,Venue_to_count,Venue_type_exh_count,Space_type_exh_count,Date to count,Count_exh = Date to count?,actual_exh_days/實際展期天,count_exh_day/年度展期天,adc_remarks,adc_remarks_date,,,,,,,,,,,,,,,,,,,,,,,Remarks,Remarks,Reference link,indoor/outdoor/both
1617,16170019,.,0,Local,本地,Sheung Wan,上環,"1C, Kingearn Building, 24-26 Aberdeen Street",鴨巴甸街24-26 號興揚大廈,,,GAL,am space,Painting,繪畫,.,.,"""Permutation"" Solo Exhibition by LEUNG Wing-Hong",《唯序》梁詠康個展,.,.,.,07/09/2016,08/10/2016,2016,9,0,a.m. space,a.m. space,.,.,.,.,Leung Wing-hong,梁詠康,.,.,1,exhibitions,,,,6,1,88,1,0,1,32,32,,,,,http://www.arts-news.net/artevent/event/%E6%A2%81%E8%A9%A0%E5%BA%B7%E6%B2%B9%E7%95%AB%E5%80%8B%E5%B1%95%E3%80%8C%E5%94%AF%E5%BA%8F%E3%80%8D,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170020,.,0,Local,本地,Tsuen Wan,荃灣,"3E-08, Phase 2, Superluck Industial Center, 57 Sha Tsui Road",沙咀道57號荃運工業中心二期三樓3E-08室,,,GAL,Cheer Bell Gallery,Painting,繪畫,.,.,"""Quadratic Universe"" Wong Chak Hung. Tenme Kwan Duo Solo Exhibition",「四方世界」黃澤雄·關四方雙個展,.,.,.,10/09/2016,30/09/2016,2016,9,0,Cheer Bell Gallery,盈鑾畫廊,.,.,.,.,.,.,.,.,1,exhibitions,,,,6,1,5,1,0,1,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170021,.,0,Local,本地,Repulse Bay,淺水灣,.,.,,,999,999,Performance art,行為藝術,.,.,"""Releasing Sisyphus"" – Performance Art Piece",請參閱英文版本,.,.,.,02/07/2016,02/07/2016,2016,7,0,Patrick S. Ford,褔伯爵,.,.,.,.,Patrick S. Ford,褔伯爵,http://33temple.blogspot.hk/2016/09/releasing-sisyphus-performance-art-piece.html,.,1,exhibitions,,,,99,1,99,1,0,1,1,1,,Photo Provided by Patrick S. Ford. For Reference / Education Only.,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,16170022,.,0,Local,本地,Sham Shui Po,深水埗,"1/F, 98 Apliu Street",鴨寮街98號1樓,,,ART,Things that can happen,Mixed Media and Installation,混合媒介及裝置,.,.,"""Tick-tock"" an exhibition by yang chi-chuan: part I",「tick-tock」楊季涓的一個展覧（第一部）,.,.,.,09/03/2017,02/04/2017,2017,3,0,Things that can Happen,咩事藝術空間,.,.,.,.,Yang Chi-chuan,楊季涓,.,.,1,,,,,5,1,88,1,1,1,25,23,,,,,http://www.thingsthatcanhappen.hk/ldquotick-tockrdquo-an-exhibition-by-yang-chi-chuan6537212300tick-tock123012695423395280513034019968204912363735239.html,"For end_date, should it be ""2017/04/02""?","end date will be updated as ""2017/04/02""","end_date updates as ""2017/04/02""",,,,,,,,,,,,,,,,,,,,,indoor
1617,16170023,.,0,Local,本地,Tsuen Wan,荃灣,"Room 2009 20/F, Cable TV Tower, 9 Hoi Shing Road",海盛路九號有線電視大樓20樓2009室,,,GAL,Art Experience Gallery,Prints,版畫,.,.,"""Traces"" - Solo Exhibition by Xiao Yu",請參閱英文版本,.,.,.,11/03/2017,29/04/2017,2017,3,0,Art Experience Gallery,藝術創庫畫廊,.,.,.,.,Xiao Yu,蕭昱,.,.,1,,,,,6,1,88,1,0,1,50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170027,.,0,Local,本地,Wanchai,灣仔,"14/F HK Arts Centre 2, Harbour Road",港灣道香港藝術中心14樓,,,ART,Goethe-Gallery,Photography,攝影,.,.,(Don’t) Dare to Dream,請參閱英文版本,.,.,.,08/12/2016,06/01/2017,2016,12,0,Goethe-Institut Hongkong,歌德學院,.,.,.,.,Dustin Shum,岑允逸 ,.,.,1,exhibitions,,,,5,1,88,1,0,1,30,30,,,,,https://www.goethe.de/ins/cn/cn/m/sta/hon/ver.cfm?fuseaction=events.detail&event_id=20875391,"For title_ch, should be ""（不）敢作夢""",,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170029,.,0,Local,本地,Choi Hung,彩虹,"Hong Kong Baptist University, Academy of Visual Arts",香港浸會大學視覺藝術院,,,SCH,BU-Academy of Visual Arts,Mixed Art-Forms,綜合展,.,.,/ Keep Walking / - A Joint Exhibition by HKBU & CUHK Graduates,《浪遊者》- 香港浸會大學及香港中文大學畢業生聯展,.,.,.,09/12/2016,25/12/2016,2016,12,0,"Academy of Visual Arts, HKBU",香港浸會大學視覺藝術院,"Deparement of Fine Arts, CUHK",香港中文大學藝術系,.,.,"HO Hang-yi, LAM Ka-po, LAM Yan-yu, LAU King-nam, MOK Ting-yan, NG Sek-hin, NG Yin-lam","何幸兒, 林嘉寶, 林恩如, 劉敬楠, 莫亭殷, 吳碩軒, 吳燕琳 ",.,.,1,exhibitions,,,,2,1,88,1,1,1,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170030,.,0,Local,本地,Shek Kip Mei,石硤尾,"L0 and L1 Galleries, Jockey Club Creative Arts Centre, 30 Pak Tin Street",白田街30號賽馬會創意藝術中心L0及L1藝廊,,,JCCAC,JCCAC-multi,Sculpture,雕塑,.,.,[Dialogue] - sculpture exhibition,[語] - 雕塑展,.,.,.,01/12/2016,31/12/2016,2016,12,0,"JCCAC, L4-16 HK Carbon, Hong Kong Sculpture","JCCAC, L4-16 HK Carbon, 香港雕塑會",.,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,0,1,31,31,,,,,,"exh_venue: For all JCCAC, we just follow how it was coded in the past data.",,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170031,.,0,Local,本地,Central,中環,"S209, Staunton, PMQ",元創方S209室,,,PMQ,PMQ-S209,Mixed Media and Installation,混合媒介及裝置,.,.,‘Residuum’ – solo exhibition by Lui Chi Ming,剩- 呂志明作品展覽,.,.,.,23/03/2016,17/04/2016,2016,3,0,PMQ,元創方,Lui Chi Ming,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,1,1,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170032,.,0,Local,本地,Sha Tin,沙田,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK-Ch'ien Mu Library,Painting,繪畫,.,.,“Double Solo Exhibition” - Joint Exhibition of Tsang Sui Yiu and Wong Yuk Shan,《練習記錄》— 曾萃瑤 · 王昱珊雙個展,.,.,.,03/10/2016,14/10/2016,2016,10,0,.,.,.,.,.,.,"Tsang Sui Yiu, Wong Yuk Shan",曾萃瑤 · 王昱珊,.,.,1,exhibitions,,,,2,1,88,1,0,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170033,.,0,local,本地,Central,中環,"S307, Staunton",中環鴨巴甸街35號,,,PMQ,PMQ-SOIL,Painting,繪畫,Ceramics,陶藝,“FUTURE PAST TENSE” Dixon Ngai’s hand-painted porcelain experiments,《將來．過去式》魏德龍手繪瓷器實驗,.,.,.,24/03/2016,9999,2016,3,99,PMQ ,元創方,SOIL,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,1,1,9999,9999,,,,,,,,,,,,,,,,,Added from 2015/16 data,Number assigned starting from the last number of the data,,,,,,,,,,,indoor
1617,16170034,.,0,Local,本地,Central,中環,"S307, Staunton, PMQ",元創方S307室,,,PMQ,PMQ-SOIL,.,.,.,.,“FUTURE PAST TENSE” Dixon Ngai’s hand-painted porcelain experiments,請參閱英文版本,.,.,.,24/03/2016,9999,2016,3,99,SOIL,SOIL,.,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,99,1,9999,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170035,.,0,Local,本地,Central,中環,"S401, Staunton, PMQ",元創方S401室,,,PMQ,PMQ-Open Quote,.,.,.,.,“h-y-p-h-e-n” #02 Exhibition,“h-y-p-h-e-n” #02 展覽,.,.,.,19/03/2016,08/04/2016,2016,3,0,Open Quote,Open Quote,.,.,.,.,.,葉曉文,.,.,1,exhibitions,,,,4,1,6,1,99,1,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170036,.,0,Local,本地,Sha Tin,沙田,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK-Ch'ien Mu Library,Painting,繪畫,.,.,“Modern Stories of Civilization”-- Joint Exhibition of Cheung Man Lai & Ng Ki Ka,《現代文明故事》— 張文麗及吳其珈聯展,.,.,.,21/03/2016,01/04/2016,2016,3,0,.,.,.,.,.,.,"Cheung Man Lai, Ng Ki Ka",張文麗、吳其珈,.,.,1,exhibitions,,,,2,1,88,1,0,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170037,.,0,Local,本地,Sha Tin,沙田,"New Asia College Ch'ien Mu Library, The Chinese University of Hong Kong",香港中文大學新亞書院錢穆圖書館,,,SCH,CUHK-Ch'ien Mu Library,Painting,繪畫,Mixed Media and Installation,混合媒介及裝置,“Momentum” - Joint exhibition of Man Chak Hong and Tao Hoi Chuen,《動量》——文澤康及杜海銓作品聯展,.,.,.,02/05/2016,13/05/2016,2016,5,0,.,.,.,.,.,.,"Man Chak Hong, Tao Hoi Chuen",文澤康、杜海銓,.,.,1,exhibitions,,,,2,1,88,1,1,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170038,.,0,Local,本地,Central,中環,"S101, Staunton, PMQ, 35 Aberdeen Street",鴨巴甸街35號元創坊S101,,,PMQ,PMQ-YELLOWKORNER,Photography,攝影,.,.,“New Horizons” Exhibition,請參閱英文版本,.,.,.,22/03/2016,04/05/2016,2016,3,0,PMQ ,元創方,.,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,0,1,44,34,,,,,,,,,,,,,,,,,Event name is updated based on 2015/16 data,,,,,,,,,,,,indoor
1617,16170039,.,0,Local,本地,Sheung Wan,上環,48 Sai Street,西街48號地下,,,BUSS,Boom Art Gallery Bar,Photography,攝影,.,.,“Strangers” Exhibition of Performance Art & Poem,《陌生人》行為藝術攝影記錄及詩作品展 ,.,.,.,09/12/2016,23/12/2016,2016,12,0,Boom Art Gallery Bar,Boom藝術畫廊酒吧,.,.,.,.,.,.,.,.,1,exhibitions,,,,3,1,88,1,0,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170040,.,0,Local,本地,Sham Shui Po,深水埗,"1/F , 220 Apliu Street",鴨寮街220號1樓,,,ART,100ft PARK,Mixed Media and Installation,混合媒介及裝置,.,.,” Child ” Solo Exhibition of Tang Kwok-hin,《孩子》鄧國騫個人展覽,.,.,.,12/03/2016,10/04/2016,2016,3,0,100 ft. PARK,百呎公園,.,.,.,.,Tang Kwok Hin,鄧國騫,.,.,1,exhibitions,,,,5,1,88,1,1,1,30,10,,,,,http://www.100ftpark.hk/exhibition_1/2015-2/child,"For organizer_en, it should be ""100 ft. PARK""",,,,,,,,,,Event name is updated based on 2015/16 data,,,,,,,,,,,,,indoor
1617,16170041,.,0,Local,本地,Central,中環,10 Chancery Lane,贊善裡10號地下,,,GAL,10 Chancery Lane Gallery,Sculpture,雕塑,.,.,10 Chancery Lane Gallery at Art Paris 2016 Booth C8,請參閱英文版本,.,.,.,31/03/2016,03/04/2016,2016,3,0,10 Chancery Lane Gallery,10號贊善裡畫廊,.,.,.,.,.,.,.,.,1,exhibitions,,,,6,1,88,1,0,1,4,3,,,,,http://www.10chancerylanegallery.com/exhibitions/2016/Art_Paris2016/en/,"1. For venue1_tc, it should be ""贊善里10號地下""
2. For organizer, it should be ""10號贊善里畫廊""
3. For participant, it should be ""Wang Keping""",,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170042,.,0,Local,本地,Central,中環,"PMQ, Qube",元創方智方,,,PMQ,PMQ-Qube,Architecture,建築,.,.,10 Years x 100 Architecture,十年百名建築展,.,.,.,17/02/2017,05/03/2017,2017,2,0,PMQ,元創方,.,.,.,.,.,.,.,.,1,,,,,4,1,6,1,0,1,17,17,,,,,"http://www.pmq.org.hk/event/10x100-exhibition-hong-kong-edition/?lang=ch
https://www.hk01.com/%E8%97%9D%E6%96%87%E5%89%B5%E6%84%8F/72075/-%E7%9D%87%E6%A8%93%E4%B8%8D%E5%A6%82%E7%9D%87%E5%BB%BA%E7%AF%89-%E5%8D%81%E5%B9%B4%E7%99%BE%E5%90%8D%E5%BB%BA%E7%AF%89%E5%B1%95-%E7%B4%B0%E7%9C%8B%E4%B8%AD%E6%B8%AF%E5%85%A9%E5%9C%B0%E5%8D%81%E5%B9%B4%E5%A5%BD%E5%BB%BA%E7%AF%89","For media, should it be ""Mixed Media and Installation""?","would it be also ""Mixed Media and Installation"" because of displacing the models?
The end date will be updatedas 2017/03/05 ","1. media1_en & media1_tc update as ""Architecture"" & ""建築""
2. end_date updates as ""2017/03/05""",,,,,,,,,,,,,,,,,,,,,indoor
1617,16170043,.,0,Local,本地,Quarry Bay,鰂魚涌,"ArtisTree, 1/F Cornwall House, Taikoo Place, 979 King’s Road",太古坊英皇道 979 號康和大廈 1 樓 ArtisTree,,,BUSS,ArtisTree,Photography,攝影,.,.,1000 Families,千戶,.,.,.,06/08/2016,04/09/2016,2016,8,0,Hong Kong International Photo Festival,香港國際攝影節,.,.,.,.,.,.,.,.,1,exhibitions,,,,3,1,88,1,0,1,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1617,16170044,.,0,Local,本地,Tsim Sha Tsui,尖沙咀,"Exhibition Gallery, Level 4, Administration Building, Hong Kong Cultural Centre",香港文化中心展覽館,,,PA,Cultural Centre Exhibition Gallery,Mixed Art-Forms,綜合展,.,.,10th Joint School Visual Art Exhibition – FIND ART,第十屆聯校視覺藝術巡迴展《十倍放大鏡‧FIND ART》,.,.,.,06/05/2016,11/05/2016,2016,5,0,Po Leung Kuk Luk Hing Too Primary School,保良局陸慶濤小學,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170045,.,0,Local,本地,Central,中環,"Hong Kong Visual Arts Centre, 7A Kennedy Road",堅尼地道7A香港視覺藝術中心,,,VA,Hong Kong Visual Arts Centre,Mixed Art-Forms,綜合展,.,.,12 Stories - Where is Now After All?,十二個故事 - 究竟現時在哪兒?,.,.,.,01/06/2016,06/06/2016,2016,6,0,.,.,.,.,.,.,Suzy Brighi; James Chincharo; Frederique Decombe; James Gold; Catherine Johnson; Tiffany Larkan; Bowie Lee; Claire O’Brien; Jacqueline Shiu; Vivien Thumb; Daryl Walker; Cannon Yau,.,.,.,1,exhibitions,,,,1,1,88,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170046,.,0,Local,本地,Sheung Wan,上環,"11/F, Hollywood Centre, 233 Hollywood Road",荷李活道233號荷李活商業中心11樓,,,ART,Asia Art Archive,Others,其他,.,.,15 Invitations | Cabinets of Resistance,15 份邀請 | 抵抗之櫥,.,.,.,07/11/2016,02/06/2017,2016,11,0,Asia Art Archive,亞洲藝術文獻庫,.,.,.,.,Thamotharampillai Shanaathanan,.,.,.,1,,,,,5,1,88,1,0,1,208,145,,,,,"https://www.aaa.org.hk/tc/programmes/programmes/15-invitations/period/past/search/keywords:15-%E4%BB%BD%E9%82%80%E8%AB%8B--year:2017
http://timable.com/zh-hk/event/1359209","1. For media, should it be ""Others""?
2. For date, should it be 2016/11/07 - 2017/06/02?","doubt on the media. Would it be ""Mixed-media""?
For date, should it be 2016/11/07 - 2017/06/02","1. media1_en & media1_tc update as ""Others"" & ""其他""
2. start_date & end_date update as ""2016/11/07"" &  ""2017/06/02""",,,,,,,,,,,,,,,,,,,,,indoor
1617,16170047,.,0,Local,本地,Sheung Wan,上環,"11/F, Hollywood Centre, 233 Hollywood Road",荷李活道233號荷李活商業中心11樓,,,ART,Asia Art Archive,Others,其他,.,.,15 Invitations | Talking Archive | Wong Wai Yin,15 份邀請 | 說話的文獻庫 | 黃慧妍,.,.,.,11/10/2016,26/11/2016,2016,10,0,Asia Art Archive,亞洲藝術文獻庫,.,.,.,.,"Wong Wai-yin, Percy Mak","黃慧姸, Percy Mak",.,.,1,exhibitions,,,,5,1,88,1,0,1,47,47,,,,,http://timable.com/zh-hk/event/1288321,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170048,.,0,Local,本地,Central,中環,"Exhibition Gallery, Hong Kong City Hall",香港大會堂展覽館,,,PA,City Hall Exhibition Gallery,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,.,.,15 Year of Fate•Calligraphy & Painting Exhibition,緣來十五載•書畫展,.,.,.,15/04/2016,17/04/2016,2016,4,0,"Eternity Chinese Painting & Calligraphy Association
",千秋書畫學會,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170050,.,0,Local,本地,Central,中環,"Exhibition Gallery, Hong Kong City Hall",香港大會堂展覽館,,,PA,City Hall Exhibition Gallery,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,.,.,19th World Chinese Art Conference,第十九屆《世界華人藝術大會》香港大型藝術展,.,.,.,30/12/2016,31/12/2016,2016,12,0,World Chinese Group,世界華人集團,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170051,.,0,Local,本地,Kwun Tong,觀塘,"4th Floor, SML Tower, 165 Hoi Bun Road",海濱道165號SML大廈4樓,,,GAL,Sun Museum,Painting,繪畫,.,.,"2015 “Territory-wide Youths Painting Day"" Winning Paintings Exhibition",2015「全港青少年繪畫日」得獎作品展,.,.,.,27/05/2016,09/07/2016,2016,5,0,Sun Museum,一新美術館,.,.,.,.,.,.,.,.,1,exhibitions,,,,6,1,88,1,0,1,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170052,.,0,Local,本地,Shek Kip Mei,石硤尾,"Central Courtyard, Jockey Club Creative Arts Centre, 30 Pak Tin Street",白田街30號賽馬會創意藝術中心中央庭院,,,JCCAC,JCCAC-public,Mixed Art-Forms,綜合展,.,.,2016 CSKMS Art Exhibition,陳樹渠紀念中學藝術展 文化無界,.,.,.,21/05/2016,25/05/2016,2016,5,0,CSKMS,陳樹渠紀念中學,.,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170053,.,0,Local,本地,Shek Kip Mei,石硤尾,"L0 and L1 Galleries, Jockey Club Creative Arts Centre, 30 Pak Tin Street",白田街30號賽馬會創意藝術中心L0及L1藝廊,,,JCCAC,JCCAC-multi,Painting,繪畫,.,.,2016 Greenhorn,駿現藝展,.,.,.,26/08/2016,28/08/2016,2016,8,0,Touchstone Workshop,石門畫室,.,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,0,1,3,3,,,,,,"exh_venue: For all JCCAC, we just follow how it was coded in the past data.",,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170054,.,0,Local,本地,Central,中環,"Hong Kong Visual Arts Centre, 7A Kennedy Road",堅尼地道7A香港視覺藝術中心,,,VA,Hong Kong Visual Arts Centre,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,Painting,繪畫,2016 Members' Artwork Annual Exhibition,2016會員作品聯展,.,.,.,27/04/2016,02/05/2016,2016,4,0,Chinese Contemporary Artists' Guild,華人現代藝術研究會,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170055,.,0,Local,本地,Tsim Sha Tsui,尖沙咀,"Foyer Exhibition Area, Hong Kong Cultural Centre",香港文化中心大堂展覽場地,,,PA,Cultural Centre Foyer Exhibition Areas,Painting,繪畫,.,.,2016 Tangka Workshop Tangka Artist Internship Programme Exhibition,2016《唐卡工坊》 － 唐卡畫師內地實習計劃畫展,.,.,.,28/11/2016,01/12/2016,2016,11,0,Youthonline Association,網上青年協會,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170056,.,0,Local,本地,Tsim Sha Tsui,尖沙咀,"Exhibition Gallery, Level 4, Administration Building, Hong Kong Cultural Centre",香港文化中心展覽館,,,PA,Cultural Centre Exhibition Gallery,Photography,攝影,.,.,46th International Salon of Pictorial Photography 2016,第46屆國際攝影沙龍照片展覽,.,.,.,11/06/2016,14/06/2016,2016,6,0,Hong Kong Camera Club,香港大眾攝影會,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170057,.,0,Local,本地,Wan Chai,灣仔,"Pao Galleries, 4/F-5/F, Hong Kong Arts Centre, 2 Harbour Road",港灣道2號香港藝術中心4樓至5樓包氏畫廊,,,HKAC,HKAC-Pao Galleries,Mixed Art-Forms,綜合展,.,.,4th Annual Collectors' Contemporary Collaboration,香港藝術中心第四屆「收藏家當代藝術藏品展」,.,.,.,20/03/2016,10/04/2016,2016,3,0,Hong Kong Arts Centre,香港藝術中心,.,.,.,.,南條史生、Roger McDonald,有澤敬太、宮津大輔、森佳子、大林剛郎、末松亜斗夢、高橋龍太郎、吉野誠一,.,.,1,exhibitions,,,,4,1,88,1,1,1,22,10,,,,,28335 & 28333 duplicated : http://www.hkac.org.hk/tc/calendar.php?id=1916,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170058,.,0,Local,本地,Central,中環,"H401, Hollywood, PMQ",元創方H401室,,,PMQ,PMQ-H401,Design,設計,.,.,"60th anniversary of GOOD DESIGN AWARD What makes a GOOD DESIGN? – For Life, Society, Future.",請參閱英文版本,.,.,.,20/04/2016,29/05/2016,2016,4,0,PMQ,元創方,公益財団法人 日本デザイン振興會,.,.,.,.,.,.,.,1,exhibitions,,,,4,1,6,1,0,1,40,40,,,,,http://www.pmq.org.hk/event/60th-anniversary-of-good-design-award-what-makes-a-good-design-for-life-society-future/1/,"1. For venue_tc, should be H401
2. For exh_venue, should be it ""GOOD DESIGN STORE""? This place was rent to ""GOOD DESIGN STORE"" before, but it changed to another party now",,,,,,,,,,,,,,,,,,,,,https://www.pmq.org.hk/event/60th-anniversary-of-good-design-award-what-makes-a-good-design-for-life-society-future/7/?lang=ch,,indoor
1617,16170059,.,0,Local,本地,Sheung Wan,上環,26 Tai Ping Shan Street,太平山街26號,,,GAL,Lucie Chang Fine Arts,Mixed Media and Installation,混合媒介及裝置,.,.,70 80 90,70 80 90,.,.,.,28/09/2016,28/11/2016,2016,9,0,Lucie Chang Fine Arts,Lucie Chang Fine Arts,.,.,.,.,"Joey Leung, Peggy Chan, Angel Hui","梁嘉賢,陳佩玲,許開嬌",.,.,1,exhibitions,,,,6,1,88,1,1,1,62,62,,,,,"http://www.luciechangfinearts.com/708090
http://www.arts-news.net/artevent/event/%E6%A2%81%E5%98%89%E8%B3%A2%E3%80%81%E9%99%B3%E4%BD%A9%E7%8E%B2%E3%80%81%E8%A8%B1%E9%96%8B%E5%AC%8C%E8%81%AF%E5%B1%95%E3%80%8A70-80-90%E3%80%8B","For media, should it be ""Mixed Art-Forms""?",confirmed as mixed-media,"media1_en & media1_tc update as ""Mixed-media and Installation"" & ""混合媒介及裝置""",,,,,,,,,,,,,,,,,,,,,indoor
1617,16170060,.,0,Local,本地,Central,中環,"Exhibition Hall, Hong Kong City Hall",香港大會堂展覽廳 ,,,PA,City Hall Exhibition Hall,Photography,攝影,.,.,70.40 Leong Ka Tai Photo Moments + Response Art Show,七十‧四十 梁家泰攝影時刻 + 回應藝術展,.,.,.,12/11/2016,21/11/2016,2016,11,0,Hong Kong Photographic Culture Association,香港攝影文化協會,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170061,.,0,Local,本地,North Point,北角,"Oi!, 12 Oil Street, North Point",北角油街12號油街實現,,,VA,Oi!,Prints,版畫,.,.,7-Paperholic,柒紙媒─紙上北角,.,.,.,22/04/2016,24/07/2016,2016,4,0,Hong Kong Open Printshop,香港版畫工作室,.,.,Ho Yuen-yu,何苑瑜,"Ho Yuen-yu, Rex Koo, Liz Lau, Prodip Leung, Ranee Ng, Yeung Hok-tak and Alvin Yiu",何苑瑜、顧沛然、劉頴樺、梁偉庭、吳小盈、楊學德及姚逸朗,.,.,1,exhibitions,,,,1,1,6,1,0,1,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170062,.,0,Local,本地,To Kwa Wan,土瓜灣,"Unit 14, Cattle Depot Artist Village, 63 Ma Tau Kok Road",馬頭角道63號牛棚藝術村14號,,,CDAV,CDAV-1a space,Mixed Art-Forms,綜合展,.,.,9 x 9,九承九,.,.,.,20/01/2017,26/03/2017,2017,1,0,Oi!,油街實現,vA!,香港視覺藝術中心,.,.,"Chan Cho Kiu, Chan Wing Sze, Cheng Chi Kin, Hon Hang Lam, Lai Ka Hang, Lam Ka Yin, Lio Sze Mei, Tse Lok Kwan, Wong Ming Sum",陳楚翹、陳穎斯、鄭志堅、韓幸霖、黎加行、林家燕、廖詩薇、謝樂筠、黃銘心,.,.,1,,,,,4,1,6,1,1,1,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1617,16170063,.,0,Local,本地,Central,中環,Conrad Hotel,港麗酒店,,,BUSS,Conrad Hotel,Mixed Art-forms,綜合展,.,.,9th Edition of the Asia Contemporary Art Show,請參閱英文版本,.,.,.,15/09/2016,18/09/2016,2016,9,0,Asia Contemporary Art Ltd.,Asia Contemporary Art Ltd.,.,.,.,.,.,.,.,.,1,exhibitions,,,,3,1,88,1,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
1617,16170064,.,0,Local,本地,Causeway Bay,銅鑼灣,"Hong Kong Central Library, 66 Causeway Road",高士威道66 號香港中央圖書館,,,LIB,Hong Kong Central Library,"Chinese Painting, Calligraphy and Seal Carving",書畫篆刻,.,.,A Commemoration of the 150th Anniversary of the Birth of Dr. Sun Yat-sen,香港各界記念孫中山誕辰150周年展,.,.,.,11/11/2016,22/11/2016,2016,11,0,Hong Kong Culture Association Charitable Foundation Limited,香港各界文化促進會慈善基金有限公司,.,.,.,.,.,.,.,.,1,exhibitions,,,,1,1,88,1,0,1,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor
